epoch,train_loss,val_loss
0,115,0.28167606728232425,0.29776806831359864
0,116,0.28200527345356735,0.3002664804458618
0,117,0.28170716470998264,0.2989874631166458
0,118,0.2825179825658384,0.2980329245328903
0,119,0.28145131598348205,0.29622885286808015
0,120,0.2817979153731595,0.29754013419151304
0,121,0.2828665735281032,0.29836091995239256
0,122,0.28059985974560614,0.3050593823194504
0,123,0.28198694599711377,0.29858540892601015
0,124,0.28124938840451447,0.2967759758234024
0,125,0.2809076746520789,0.2955997258424759
0,126,0.2806729441103728,0.30410203635692595
0,127,0.2807316786569098,0.3042339414358139
0,128,0.28168353308802063,0.3010704815387726
0,129,0.28048656168191327,0.297757488489151
0,130,0.2819159468230994,0.29990205466747283
0,131,0.28138097991114075,0.29796063899993896
0,132,0.280631084157073,0.3001277089118958
0,133,0.28134656891874643,0.29758175313472746
0,134,0.28068035484656045,0.2953020751476288
0,135,0.2822283163018849,0.2989775687456131
0,136,0.28136571658694226,0.2991231679916382
0,137,0.28066368239081424,0.3009504497051239
0,138,0.2812766656279564,0.29772419333457945
0,139,0.2819318058698074,0.29383993744850156
0,140,0.2819945096321728,0.2985900521278381
0,141,0.281174898147583,0.29849834740161896
0,142,0.28108259031306143,0.2950590461492538
0,143,0.281756772943165,0.29752659797668457
0,144,0.2818036575032317,0.29409207999706266
0,145,0.2813313499740932,0.29837500751018525
0,146,0.28057496087706607,0.30169200003147123
0,147,0.2811350216684134,0.3005735069513321
0,148,0.28185798001030216,0.298282989859581
0,149,0.28181594610214233,0.2945495992898941
0,150,0.281572745869989,0.3024511992931366
0,151,0.28264758249987726,0.30116176307201387
0,152,0.2822966109151426,0.29672652781009673
0,153,0.2814619337087092,0.29854298532009127
0,154,0.28197060557811154,0.30099249482154844
0,155,0.28203657884960587,0.29724542796611786
0,156,0.28145885467529297,0.30188525915145875
0,157,0.2821283479747565,0.29926605224609376
0,158,0.28155048061972077,0.29892957508563994
0,159,0.28110312216955685,0.29934251606464385
0,160,0.28106959066961124,0.29588977098464964
0,161,0.28036463001500006,0.2972882866859436
0,162,0.2824827167003051,0.30171414017677306
0,163,0.28149883254714636,0.29681563675403594
0,164,0.2808561691123506,0.3018972039222717
0,165,0.2809140905737877,0.3008166581392288
