epoch,train_loss,val_loss
0,149,0.050749449710535806,0.0771266520023346
0,150,0.05120124007628216,0.07638939789363317
0,151,0.05052372183257002,0.07427522327218737
0,152,0.04975194586970942,0.07534618888582502
0,153,0.05043504756640613,0.07765584971223559
0,154,0.04874241206704116,0.07578382321766444
0,155,0.04881676837680786,0.07639310189655849
0,156,0.0488124075459271,0.07865977713039943
0,157,0.049150566017724634,0.07642881997994014
0,158,0.04775276489374114,0.0791609798158918
0,159,0.04801554965779064,0.07943521440029144
0,160,0.04770467218344774,0.07594403198787145
0,161,0.047523905106676305,0.07576441551957812
0,162,0.04681552256025919,0.07895120765481677
0,163,0.04677328321991897,0.07504139840602875
0,164,0.04643342625804064,0.09007076493331365
0,165,0.04659972394384989,0.07807355267660958
0,166,0.04601808219421201,0.07526172910417829
0,167,0.04568300814163394,0.07803006895950862
0,168,0.045622193231815246,0.0771843535559518
0,169,0.04529934273502691,0.0797370970249176
0,170,0.044713279580682275,0.07955871096679143
0,171,0.044338545905865306,0.07546626670019967
0,172,0.04467815766489603,0.07605934143066406
0,173,0.04436550440827036,0.07872081015791212
0,174,0.044089013725761475,0.07751762441226415
0,175,0.04330272742403232,0.07810334648404803
0,176,0.042997118661074134,0.07769071204321724
0,177,0.04221321945267964,0.07828627526760101
0,178,0.04256030844479072,0.07746576837130956
0,179,0.04258721461141012,0.07549903009619031
0,180,0.04211816918559191,0.07651729243142265
0,181,0.04199866066134073,0.0754671288388116
0,182,0.04193515288151377,0.0771785101720265
0,183,0.04126129571984454,0.07768648224217552
0,184,0.041374620141052615,0.07611629792622157
0,185,0.04128844200111017,0.07983149800981794
0,186,0.04096626290460912,0.07826034937586103
0,187,0.04047607721351996,0.07726744668824333
0,188,0.0405230294398176,0.0770680797951562
0,189,0.04030978825034165,0.07654738000461034
0,190,0.04034589121981365,0.08079564145633153
0,191,0.040314874271067176,0.07798476091453008
0,192,0.040250533722280483,0.07746637506144387
0,193,0.03932639641490409,0.08037774903433663
0,194,0.03946247648417465,0.08031332067080907
0,195,0.039139613630325816,0.07984423211642674
0,196,0.03867185818470591,0.07896351388522557
0,197,0.038311125786323855,0.08138731973511833
0,198,0.03814383614354017,0.07685329020023346
0,199,0.03823131637844613,0.07815765270165034
